session,src_ip,hassh,login_attempts,login_success,login_failed,cmd_count,cmd_failed,downloads,duration_ms,attack_type,label
7580b05957af,147.185.254.17,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
36bcaac75595,147.185.254.17,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
7ae8acc7ab49,147.185.254.17,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
b605165f58fe,147.185.254.17,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
2b78d4bba2e9,147.185.254.17,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
a676f6a67822,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
ee25e4b96358,61.177.173.39,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
f08876049911,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
75560d8fbbc8,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
3c65839b6d8b,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
304eb9c4bb7e,61.177.173.36,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
4f6972078074,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
ec888d336574,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
605e2b4dc68b,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
cab44d2dcf8c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
f82ad2763732,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
10467132b5b0,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
26de762a6711,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
fe4c59780239,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
80ccfbcd5f09,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
c3aa5a1641ab,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
74e88b3e3deb,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
76ea36b355da,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8a145eb470fe,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
75689613cd28,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8bf669761bfe,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
0d8e0a9d49d4,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
98b8b55a2c59,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
e6ff590cb326,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
50914eb7540c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
d8dd4ea2cadc,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
78e8ec278555,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
638af7ff28eb,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
9145cc1b27dc,61.177.172.108,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
44fd756b3cd3,61.177.172.90,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
5b6ba280d7f7,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
0a400f0be84c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
c943d30464da,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
d751dd2987f9,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
d1af8ab5329f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
1e86ca9a5b67,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
20b92b493d0c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3b686968cc9e,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
2d34bf9e4793,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
38de82ebe4b3,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
9415e6dfe309,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3b5a35a81c84,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
0787350e2973,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8b7f617e1b62,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8b41ca08f345,62.241.115.12,ec7378c1a92f5a8dde7e8b7a1ddf33d1,1,1,0,1,0,1,0,malware_download,3
20a371100aab,62.241.115.12,ec7378c1a92f5a8dde7e8b7a1ddf33d1,1,1,0,1,0,1,0,malware_download,3
982fdc1c6eb7,62.241.115.12,ec7378c1a92f5a8dde7e8b7a1ddf33d1,1,1,0,2,1,0,0,bruteforce,1
64110e2ce975,62.241.115.12,ec7378c1a92f5a8dde7e8b7a1ddf33d1,1,1,0,2,1,0,0,bruteforce,1
bb70f12b3bd5,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
0413b2a1fb23,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5fd9b667d13d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
c34614adb75d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
2e539236ac08,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
ded7c3e31e81,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
02bc399d07e5,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
ef0a8df03efb,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
1fe69682f195,61.177.172.108,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c03ee7149186,61.177.173.48,,0,0,0,0,0,0,0,benign,0
28b4b03a2101,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
ed581e10e20c,121.154.38.73,9d31b8e6c87f893d077ca6526f7c710b,1,1,0,1,0,0,0,bruteforce,1
4230d5a8231c,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
9a5fb4a5f202,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
0626ce186fe1,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
ffab67880382,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
95cb681a3cc6,107.189.13.7,ba19a58a192de4fe89e3f7e2f9917fc9,1,1,0,0,0,0,0,bruteforce,1
d368385318cc,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
2d6f0abedaea,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
e99227617e7e,195.3.147.57,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
c3f5d8a3e57d,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
05703f7f86f8,61.177.173.37,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
49815c132d84,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
913134becfe2,61.177.173.36,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
6876174aa914,61.177.172.98,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
229f96f7aea6,185.56.83.83,,0,0,0,0,0,0,0,benign,0
137a0c32a94c,5.255.97.170,b4b8ae3d7241d2c1dc54b4df7e8c19d1,0,0,0,0,0,0,0,benign,0
d9090278980d,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
56b583e023db,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
2768c7983889,61.177.173.35,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
5c6d2a07b454,61.177.172.98,,0,0,0,0,0,0,0,benign,0
5d9e4e7844c8,61.177.173.49,,0,0,0,0,0,0,0,benign,0
a4cdd54a9708,61.177.173.48,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
9f63c62c1f15,61.177.173.37,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
7e7cf181f582,61.177.172.98,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
c08d1c04816b,221.218.85.116,,0,0,0,0,0,0,0,benign,0
78430efb1688,61.177.173.36,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
e360ad218326,61.177.173.50,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
eb599243f743,61.177.173.52,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
7cbd734a83c4,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
a4a04d7a09c0,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
3a3300a4f5a6,61.177.173.46,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
189acae5f9bb,107.189.13.7,a704be057881f0b1d623cd263e477a8b,1,1,0,1,0,1,0,malware_download,3
2a7aa8f993df,107.189.13.7,a704be057881f0b1d623cd263e477a8b,1,1,0,1,0,1,0,malware_download,3
9968af156718,107.189.13.7,a704be057881f0b1d623cd263e477a8b,1,1,0,1,0,1,0,malware_download,3
ae7fd3cf16b5,61.177.173.52,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
97fc9f25880d,61.177.172.114,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
b69b6c0cc356,61.177.173.47,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
4a29dd52d5b4,162.142.125.211,873a5fb5fedc2d4f8638ebde4abc6cfc,0,0,0,0,0,0,0,benign,0
992d53513e71,61.177.173.49,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
e6c77e40c967,61.177.172.104,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
2a4590617225,61.177.172.19,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
0b4a2c6b53dc,61.177.173.35,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
253d29a1d436,51.15.174.72,,0,0,0,0,0,0,0,benign,0
80b3501de4ee,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
3ab09b8a4b0e,107.189.13.7,ba19a58a192de4fe89e3f7e2f9917fc9,1,1,0,0,0,0,0,bruteforce,1
75d6818927f1,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
05fa5aa3bb9f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
ff815846f92b,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
21ffb754cabb,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
59dffcddc9ad,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
e4e2487c5e1a,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
42076ad6c244,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
6b2d76e26f8a,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
509103dc5f73,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
faee0d0a0922,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
37ac726c2e9d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8f1fd4fb0d71,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
f98a55691d40,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
a5de6a0195ea,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
30900874a2e6,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3e80bd4273f2,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
31ff12c0bc67,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
75b1ea84d3f5,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
bc62d959a065,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
39a773cfd30a,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
debadcdc17a0,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5ef875f11710,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
650a22f5e8ef,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
032c0628cb82,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
89009e8cee69,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
7396ff1f8218,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
293da0d14828,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
fef7148320d8,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
474a0bcf1858,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
aac4375dc65c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8ad7f6b6a71f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3d9540b24d81,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3c7ffab0f0f2,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
cf76a8c409d7,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
089029939585,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
cd593085aa3b,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
88bdb085512c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
654b54ee813f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
7871b4575bf2,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
75c7f1d1e13c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
22a08dc4dbe3,193.105.134.95,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
7741485b57f0,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
c6be29ed6994,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
547cb29fe576,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3585643caccf,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
a7ceb60dca7f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
7cb0b3e7bcab,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
e1f689569329,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
cf18069a5c24,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
2ca880e27048,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
e97fd282e840,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
bd0e76d16ef6,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
fe02af56bc40,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
906569f38eed,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8f343536aef9,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
dfdf3667aec0,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
99f7b84c8d27,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5fe66da8fd10,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
1e7ff81f5c70,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
6caa05df6d86,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
7c4172e9b6fb,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
402068421182,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
6be6cffa716d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
4737a4e80468,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5923010c9d8e,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3d358b512411,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
898594ed1d62,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
9a23c695e330,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
8ea9337db558,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
53ce4beca01f,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5b0e25eb604e,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
11b34853349d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
1f2e1f459004,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
e4e372246a48,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
57dc6a428d98,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
488d79779f51,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
ff189fbb1727,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
4a2a14d00a35,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
cc594a053557,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
2fd0ccfe3b27,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
aedc38b7f028,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5ed8a95e8fb8,20.115.219.107,,0,0,0,0,0,0,0,benign,0
c67dc0f94081,107.189.13.7,ba19a58a192de4fe89e3f7e2f9917fc9,1,1,0,0,0,0,0,bruteforce,1
c73afeb30a73,172.104.131.24,,0,0,0,0,0,0,0,benign,0
1b628931c2f3,172.104.11.4,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
def2263cc8d2,172.104.11.4,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
6c4ebecdfd95,172.104.11.4,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
974b92b22add,160.19.44.34,,0,0,0,0,0,0,0,benign,0
7cc39e60fb6d,107.189.13.7,ba19a58a192de4fe89e3f7e2f9917fc9,1,1,0,0,0,0,0,bruteforce,1
8b56fd0d151b,195.3.147.57,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
381f8b729ab2,107.189.13.7,a704be057881f0b1d623cd263e477a8b,1,1,0,1,0,1,0,malware_download,3
5161a8f8dd4d,107.189.13.7,a704be057881f0b1d623cd263e477a8b,1,1,0,1,0,1,0,malware_download,3
0f88a348d2d0,107.189.13.7,a704be057881f0b1d623cd263e477a8b,1,1,0,1,0,1,0,malware_download,3
ce89bec28bd4,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
70c8fc2dd1f2,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,0,1,0,0,0,0,benign,0
fafec4638ddf,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
3e0a722eb4a3,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
444a840fb009,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
9958a45ffaae,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
9447db03a19e,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
0f28a8856e4a,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
40a0ed67c12c,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
14c40becf61d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
c7b392f63329,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
f6c20570e3b8,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
e6d70ce29945,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
01d441dfdabd,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
5a1a6fc5d2d2,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
78b76fabe10d,85.31.44.222,92674389fa1e47a27ddd8d9b63ecd42b,1,1,0,1,0,0,0,malware_download,3
542d6e9f6e7a,64.62.197.198,7216c7c473918b4f83d1139b3c70dbf9,0,0,0,0,0,0,0,benign,0
e0d9528d6cf0,107.189.13.7,ba19a58a192de4fe89e3f7e2f9917fc9,1,1,0,0,0,0,0,bruteforce,1
6e67f71bb992,154.89.5.217,,0,0,0,0,0,0,0,benign,0
ea92661c6f40,154.89.5.217,2aec6b44b06bec95d73f66b5d30cb69a,0,0,0,0,0,0,0,benign,0
ab34835363fe,164.92.160.98,,0,0,0,0,0,0,0,benign,0
78c85ed35f4a,138.68.8.81,,0,0,0,0,0,0,0,benign,0
4c5e06711160,138.68.8.81,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
0540f98d9430,138.68.8.81,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
25f8d4bf2f9e,138.68.8.81,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
e6c8e2abe49c,138.68.8.81,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
48ada06ac5e7,138.68.8.81,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
db110b740f94,138.68.8.81,4e066189c3bbeec38c99b1855113733a,1,1,0,1,0,0,0,bruteforce,1
a6b24fea31d3,107.189.13.7,ba19a58a192de4fe89e3f7e2f9917fc9,1,1,0,0,0,0,0,bruteforce,1
6c7d17dadc23,61.177.173.39,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
be42de4496e4,61.177.172.124,1616c6d18e845e7a01168a44591f7a35,0,0,0,0,0,0,0,benign,0
